mid. -1 -2 +2 -3 +1 -1 +1 +2 eos -1 -1 ini. -2 +2 -3 +1 -2 -3	0 9	0 9
mid. +2 -2 -3 fin. ini. ini. +1 fin. rep. -1 +2 +3 -1 +2 -3 -3	0 8 16 13 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15	0 8 16 13 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15 12 15
+2 mid. mid. eos ini. eos eos -1 fin. -1 +3 +2 -2 -2 -2	0 2 7 6	0 2 7 6
mid. mid. +1 -2 ini. -2 fin. eos eos fin. eos -1 -3 mid.	0 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6	0 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6 13 6
+3 -1 -1 +3 eos rep. ini. ini. -1 ini. +3 fin. +1 -1 eos mid. mid. -2	0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6	0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6
+2 mid. -2 ini. eos fin. -1 +1 +1 eos +2 -3 mid. -2 mid.	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2
mid. mid. +3 eos eos +2 eos +1 ini. ini. fin. eos -2 mid. -1	0 7 8 0 7 8 0 7 8 0 7 8 0 7 8 0 7 8 0 7 8 0 7 8	0 7 8 0 7 8 0 7 8 0 7 8 0 7 8 0 7 8 0 7 8 0 7 8
mid. +1 +3 -1 +1 eos eos +2 fin. +1 -2 rep. -3 rep. +2 mid. -3 -3	0 8 17 14 16 13 10 8 17 14 16 13 10 8 17 14 16 13 10 8 17 14 16 13	0 8 17 14 16 13 10 8 17 14 16 13 10 8 17 14 16 13 10 8 17 14 16 13
mid. +3 -1 -2 +1 fin. ini. eos +2 +1 mid. -3	0 5 11 8 10 5 11 8 10 5 11 8 10 5 11 8 10 5 11 8 10 5 11 8	0 5 11 8 10 5 11 8 10 5 11 8 10 5 11 8 10 5 11 8 10 5 11 8
mid. +1 mid. eos fin. +2 fin. -2 -2 -3 -3 -1 eos eos -3 +2 -1 -3	0 8 6 17 14 11 10 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7	0 8 6 17 14 11 10 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7 5 7
+2 +2 +1 +2 -2 +3 -2 eos -1 eos eos +1 +3 mid. +1 -2	0 2 3 5 8 7	0 2 3 5 8 7
+2 +1 mid. -1 -2 eos +3 -2 rep. +1 mid. mid.	0 2 5	0 2 5
mid. +3 +3 eos +2 eos -2 eos rep. -1 +2 -3 -3 -1	0 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6	0 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6 4 6
+1 -1 +1 +3 -2 rep. eos +1 rep. eos rep. rep. -2 mid. -1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
mid. -1 +1 eos -2 +2 +1 -1 -2 +2 fin. mid. -2 mid.	0 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6	0 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6
+3 -1 +1 eos -1 eos rep. +3 ini. -3 fin. rep. +2 -1 -1 mid. -1	0 3	0 3
+2 -1 mid. -2 +3 fin. ini. ini. -2 +1 +1 ini. eos +1 -2 mid. -3 -1	0 2 8 6 0 2 8 6 0 2 8 6 0 2 8 6 0 2 8 6 0 2 8 6	0 2 8 6 0 2 8 6 0 2 8 6 0 2 8 6 0 2 8 6 0 2 8 6
+3 +2 +3 rep. -1 rep. +2 eos eos -1 eos eos eos +2 -1 +2 -1 -2	0 3 6 8	0 3 6 8
mid. mid. +3 ini. +3 eos -2 rep. eos -1 ini. eos -2 rep. -2 -1 ini.	0 8	0 8
mid. +2 -1 eos +1 eos eos -1 -3 -2 eos fin. eos ini. +2 +1 -3	0 8 5	0 8 5
+2 +3 +1 eos eos eos -3 -3 eos +1 -2 mid.	0 2 3	0 2 3
fin. +1 +1 +3 eos ini. +3 eos +2 ini. eos +2 ini. -2 +1 -2	0 15 13 11 13 11 13 11 13 11 13 11 13 11 13 11 13 11 13 11 13 11 13 11	0 15 13 11 13 11 13 11 13 11 13 11 13 11 13 11 13 11 13 11 13 11 13 11
+3 +3 +3 rep. eos +1 rep. +3 fin. +1 fin. -3 +2 mid. mid.	0 3 6 9 10 14 7 10 14 7 10 14 7 10 14 7 10 14 7 10 14 7 10 14	0 3 6 9 10 14 7 10 14 7 10 14 7 10 14 7 10 14 7 10 14 7 10 14
+3 +3 -2 +3 ini. -3 ini. rep. +1 -2 +2 eos -1 -3 eos rep. mid. +1 -1	0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6	0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6 0 3 6
mid. mid. -1 eos eos -2 fin. eos -2 mid. mid.	0 5 3	0 5 3
+1 +3 -2 fin. +1 -1 -2 eos +3 -2 +2 +1 eos eos -3 +3 fin. mid. -3 -1	0 1 4 5 4 5 4 5 4 5 4 5 4 5 4 5 4 5 4 5 4 5 4 5	0 1 4 5 4 5 4 5 4 5 4 5 4 5 4 5 4 5 4 5 4 5 4 5
+1 -1 -2 -2 +1 +2 fin. rep. eos rep. +1 eos mid. mid. -3	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
+2 mid. -2 -2 eos -1 ini. -2 +3 rep. -3 -1 fin. -1 -2 fin. eos -1 -1 -2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2
+3 mid. -2 -3 +1 -1 +1 fin. rep. -2 rep. fin. rep. eos +1 -3 -3 -1 -3 -1	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3
+2 +3 +3 rep. rep. rep. eos -2 rep. ini. -1 -1 -3	0 2 5 8 11 10 9 0 2 5 8 11 10 9 0 2 5 8 11 10 9 0 2 5	0 2 5 8 11 10 9 0 2 5 8 11 10 9 0 2 5 8 11 10 9 0 2 5
+2 -1 mid. -2 +3 -1 -3 +3 +2 fin. +1 eos +2 mid. +1 -2	0 2 7 10 11	0 2 7 10 11
+3 mid. mid. -1 eos fin. eos +1 rep. -3 +2 fin. rep. +2 eos mid. -2 mid.	0 3 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8	0 3 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
mid. +2 mid. +3 ini. -1 rep. rep. +1 mid. mid.	0 5 4 0 5 4 0 5 4 0 5 4 0 5 4 0 5 4 0 5 4 0 5 4	0 5 4 0 5 4 0 5 4 0 5 4 0 5 4 0 5 4 0 5 4 0 5 4
mid. mid. -2 ini. eos -1 -1 -2 +2 -2 eos -1 +2 eos mid. -3 -1	0 8 10	0 8 10
mid. +1 +1 rep. -2 -1 -3 +1 +3 eos eos -3 eos mid. +1 -2	0 7 8 11 8 11 8 11 8 11 8 11 8 11 8 11 8 11 8 11 8 11 8 11	0 7 8 11 8 11 8 11 8 11 8 11 8 11 8 11 8 11 8 11 8 11 8 11
mid. -1 +3 ini. +3 -1 +2 +2 eos mid. mid. -2	0 5 4 7 9 5 4 7 9 5 4 7 9 5 4 7 9 5 4 7 9 5 4 7	0 5 4 7 9 5 4 7 9 5 4 7 9 5 4 7 9 5 4 7 9 5 4 7
mid. +3 mid. -3 -3 -1 -3 eos fin. eos +2 +1 eos +1 -1 mid.	0 7	0 7
+3 mid. +3 ini. -1 +1 -2 rep. -3 ini. rep. +3 +3 ini. eos eos -3 mid. -3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3
mid. +1 mid. -2 -1 +3 eos -2 -1 -3 +2 +2 rep. -2 -1 -1 -2	0 8 7 5 8 7 5 8 7 5 8 7 5 8 7 5 8 7 5 8 7 5 8 7	0 8 7 5 8 7 5 8 7 5 8 7 5 8 7 5 8 7 5 8 7 5 8 7
mid. -1 mid. +1 -1 ini. ini. -2 +2 ini. eos eos +2 mid. -1	0 7 5 0 7 5 0 7 5 0 7 5 0 7 5 0 7 5 0 7 5 0 7 5	0 7 5 0 7 5 0 7 5 0 7 5 0 7 5 0 7 5 0 7 5 0 7 5
+1 -1 mid. +2 +1 +3 +2 eos -1 fin. eos rep. +1 -2 rep. -2 mid. mid.	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
+3 +2 +1 -3 -3 ini. eos ini. ini. eos mid. mid. -2	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3
mid. +2 +3 fin. +2 rep. fin. -2 -2 -3 +2 +2 -2 +1 -1	0 7 5 3 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13	0 7 5 3 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13 14 13
mid. mid. mid. +1 -3 +3 eos -3 eos ini. +3 -2 -1 -1	0 6	0 6
+1 mid. mid. eos eos -2 +1 fin. mid. mid. -3	0 1 5 3	0 1 5 3
+2 +3 mid. +1 +1 eos +2 +1 ini. eos -1 mid. mid.	0 2 6 8 0 2 6 8 0 2 6 8 0 2 6 8 0 2 6 8 0 2 6 8	0 2 6 8 0 2 6 8 0 2 6 8 0 2 6 8 0 2 6 8 0 2 6 8
+1 mid. mid. +3 rep. -1 fin. +2 -3 +2 -2 -3 -1 +3 eos fin. eos -2 -2 mid.	0 1 9 11 8 5 4 3 6 19 9 11 8 5 4 3 6 19 9 11 8 5 4 3	0 1 9 11 8 5 4 3 6 19 9 11 8 5 4 3 6 19 9 11 8 5 4 3
+3 +1 +1 fin. eos eos ini. -3 rep. rep. -1 ini. eos +2 mid. mid.	0 3 15 7 4	0 3 15 7 4
mid. -1 -1 eos eos +2 +2 +3 fin. mid. mid. mid.	0 5 7 10 5 7 10 5 7 10 5 7 10 5 7 10 5 7 10 5 7 10 5 7	0 5 7 10 5 7 10 5 7 10 5 7 10 5 7 10 5 7 10 5 7 10 5 7
+2 -1 +3 +1 -1 +2 +3 +3 -2 +2 ini. +1 +1 mid. -3	0 2 5 7 10 0 2 5 7 10 0 2 5 7 10 0 2 5 7 10 0 2 5 7	0 2 5 7 10 0 2 5 7 10 0 2 5 7 10 0 2 5 7 10 0 2 5 7
mid. +1 -2 eos +1 +1 -2 -1 -2 +3 +3 +2 eos +2 +3 mid. -1 mid.	0 8 6 4 5 6 4 5 6 4 5 6 4 5 6 4 5 6 4 5 6 4 5 6	0 8 6 4 5 6 4 5 6 4 5 6 4 5 6 4 5 6 4 5 6 4 5 6
mid. -1 -2 fin. eos eos fin. eos mid. -3 -3	0 5	0 5
mid. mid. +2 -3 -1 -1 -1 +2 ini. +2 ini. -2 +1 rep. rep. eos +2 mid. -2 -1	0 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9	0 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9 11 9
mid. -1 +2 eos rep. -3 rep. ini. +2 eos rep. eos +1 mid. mid. mid.	0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7	0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7 0 7
+3 mid. -2 -2 +2 eos rep. eos -2 +1 fin. +1 eos +3 +1 mid. -2	0 3 1 8 6 4 6 8 6 4 6 8 6 4 6 8 6 4 6 8 6 4 6 8	0 3 1 8 6 4 6 8 6 4 6 8 6 4 6 8 6 4 6 8 6 4 6 8
+1 -1 +2 -3 -1 +2 eos rep. -1 +3 -3 eos -2 fin. eos rep. fin. mid. -1 mid.	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
+1 mid. +1 eos +1 eos rep. ini. eos fin. +2 +2 +1 +3 -2 -1 rep. +1 -2 mid.	0 1 9 19 9 19 9 19 9 19 9 19 9 19 9 19 9 19 9 19 9 19 9 19	0 1 9 19 9 19 9 19 9 19 9 19 9 19 9 19 9 19 9 19 9 19 9 19
+3 -1 mid. ini. -3 +1 eos -2 +3 +3 fin. fin. -2 fin. eos +2 +1 mid.	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3
mid. +3 +2 -3 eos -1 -2 +1 +3 +1 -2 -1 fin. -2 +1 rep. mid. -1 -2	0 9 10 8 11 10 8 11 10 8 11 10 8 11 10 8 11 10 8 11 10 8 11 10	0 9 10 8 11 10 8 11 10 8 11 10 8 11 10 8 11 10 8 11 10 8 11 10
+1 -1 -2 eos rep. -1 +2 eos fin. eos -3 rep. +1 +1 mid.	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
mid. mid. +3 eos eos +1 -2 eos -2 -3 -3 +3 -3 -1 mid.	0 7	0 7
+2 mid. mid. rep. +2 eos eos eos rep. -3 +1 -2	0 2 5	0 2 5
mid. +3 +3 +1 ini. -2 fin. eos +3 ini. eos eos fin. +2 +1 mid.	0 7	0 7
mid. -1 mid. +2 +3 eos +3 +3 -2 -1 -2	0 5	0 5
mid. +1 mid. +3 -2 ini. -2 eos +1 eos fin. +1 mid. -1 -1	0 7	0 7
+3 mid. -2 +1 eos eos rep. +2 -1 eos ini. ini. ini. -1 +2 mid. -1 mid.	0 3 4	0 3 4
mid. +3 mid. +1 +1 eos +1 +2 -1 +2 -3 +1 rep. rep. ini. fin. -3 +2 -2 mid.	0 9 11 12 13 14 0 9 11 12 13 14 0 9 11 12 13 14 0 9 11 12 13 14	0 9 11 12 13 14 0 9 11 12 13 14 0 9 11 12 13 14 0 9 11 12 13 14
mid. +2 +1 +1 ini. +3 eos -3 +2 +1 fin. -2 eos +3 +2 -3 -2 mid.	0 8 10 17 8 10 17 8 10 17 8 10 17 8 10 17 8 10 17 8 10 17 8 10	0 8 10 17 8 10 17 8 10 17 8 10 17 8 10 17 8 10 17 8 10 17 8 10
mid. -1 mid. rep. -1 ini. -1 fin. +3 eos mid. -2 -1	0 6 5 0 6 5 0 6 5 0 6 5 0 6 5 0 6 5 0 6 5 0 6 5	0 6 5 0 6 5 0 6 5 0 6 5 0 6 5 0 6 5 0 6 5 0 6 5
+1 mid. -2 rep. fin. rep. -2 eos fin. -1 mid. mid.	0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5	0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
mid. -1 -2 -1 eos +3 -1 rep. eos +2 +1 +1 -3 eos -1 -1 +1 mid. mid.	0 9 11 12 9 11 12 9 11 12 9 11 12 9 11 12 9 11 12 9 11 12 9 11	0 9 11 12 9 11 12 9 11 12 9 11 12 9 11 12 9 11 12 9 11 12 9 11
+1 +1 mid. -2 fin. +2 rep. eos rep. eos -3 eos eos +2 mid. -2	0 1 2 7	0 1 2 7
mid. -1 fin. rep. eos rep. +3 eos eos -2 eos +2 rep. rep. eos -1 -3 mid.	0 8	0 8
+3 +3 +1 rep. rep. rep. eos +2 +3 rep. -2 eos eos +2 +1 +3 -3 -3 mid.	0 3 6	0 3 6
+2 mid. mid. -3 -2 rep. -1 +3 -3 -1 ini. eos -2 -3 eos mid. -3 -1	0 2 8 5 2 8 5 2 8 5 2 8 5 2 8 5 2 8 5 2 8 5 2 8	0 2 8 5 2 8 5 2 8 5 2 8 5 2 8 5 2 8 5 2 8 5 2 8
+2 mid. -1 -2 ini. rep. -2 eos fin. +1 ini. +3 rep. -2 mid. -3	0 2 1 7	0 2 1 7
+2 +2 mid. -3 rep. -3 rep. rep. +3 +3 -1 ini. -2 +3 +1 +1 +2 +2 mid. mid.	0 2 9 12 10 9 12 10 9 12 10 9 12 10 9 12 10 9 12 10 9 12 10 9	0 2 9 12 10 9 12 10 9 12 10 9 12 10 9 12 10 9 12 10 9 12 10 9
mid. +3 +3 -2 eos eos +1 -1 +1 eos -1 -3 mid.	0 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6	0 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6
+2 -1 -2 rep. ini. -3 eos rep. -1 -1 +3 +3 -1 +2 +1 mid.	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2
+3 mid. +1 eos eos +3 eos eos -1 fin. +2 +1 +1 +3 eos rep. -3 -3 +1 -1	0 3	0 3
+3 +3 +1 +1 eos rep. fin. rep. -1 mid. -1	0 3 4	0 3 4
+2 mid. -2 eos rep. +2 ini. -2 fin. eos fin. -3 +1 +3 -3 +2 +2 mid. -1	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2
mid. -1 -2 ini. rep. +3 -1 ini. eos -3 +3 eos -2 fin. eos mid. +1 mid.	0 8	0 8
+1 +3 +3 eos eos eos eos rep. eos -3 +1 -1 mid.	0 1 4	0 1 4
+2 mid. +3 rep. ini. ini. +2 -2 eos eos mid. -3 mid.	0 2 5 0 2 5 0 2 5 0 2 5 0 2 5 0 2 5 0 2 5 0 2 5	0 2 5 0 2 5 0 2 5 0 2 5 0 2 5 0 2 5 0 2 5 0 2 5
+1 -1 -1 +2 eos -3 eos rep. +2 +1 mid.	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
+2 +2 mid. rep. -1 eos eos ini. -3 fin. +3 +3 fin. +2 -2 mid.	0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7	0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7
+2 mid. +2 +2 fin. -2 eos eos eos +1 mid. -1	0 2 4 11 10 5 3 5 3 5 3 5 3 5 3 5 3 5 3 5 3 5 3 5	0 2 4 11 10 5 3 5 3 5 3 5 3 5 3 5 3 5 3 5 3 5 3 5
mid. +2 mid. eos eos eos +1 +3 ini. eos -3 -2 -1 -2 -3	0 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7	0 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7 10 7
+1 -1 mid. fin. -3 fin. rep. eos eos eos eos -2 +1 mid.	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
+3 +3 +2 eos ini. +3 +2 -3 +1 eos -2 mid. -1	0 3	0 3
mid. mid. +2 -3 rep. -3 eos -2 fin. eos fin. +3 -2 +1 -2 -1 mid.	0 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8	0 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8 16 8
mid. mid. +2 eos eos +3 ini. -3 +1 mid. -3 mid.	0 5 8 9 5 8 9 5 8 9 5 8 9 5 8 9 5 8 9 5 8 9 5 8	0 5 8 9 5 8 9 5 8 9 5 8 9 5 8 9 5 8 9 5 8 9 5 8
+2 mid. +1 ini. eos fin. eos eos -3 -2 -2	0 2 3 0 2 3 0 2 3 0 2 3 0 2 3 0 2 3 0 2 3 0 2 3	0 2 3 0 2 3 0 2 3 0 2 3 0 2 3 0 2 3 0 2 3 0 2 3
mid. +1 mid. fin. +3 -3 eos -1 eos mid. -1 mid.	0 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5	0 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5
mid. mid. mid. +2 +1 rep. +2 eos eos -3 fin. -1 +2 +3 +2 -2 -3 mid.	0 8	0 8
+1 mid. +3 eos -2 fin. -1 -1 eos eos -1 +2 -3 +1 -2	0 1 7 6 5 14 12 9	0 1 7 6 5 14 12 9
+3 mid. +2 eos eos rep. ini. fin. ini. -3 ini. mid. +1 mid.	0 3	0 3
+3 +1 mid. fin. +2 +1 ini. rep. +1 -2 eos -1 ini. eos +1 -3 -3	0 3 16 13	0 3 16 13
+3 +2 mid. mid. rep. ini. +3 eos -2 +1 ini. +1 rep. mid. mid. mid.	0 3 7	0 3 7
mid. mid. +1 +2 +1 -2 +2 eos -2 +3 eos rep. -2 +1 -3 -2 -3 -1	0 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8	0 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8 6 8
+2 +1 +3 +1 -2 -2 +3 eos ini. ini. eos ini. rep. eos -2 -1 mid.	0 2 5 3 4 2 5 3 4 2 5 3 4 2 5 3 4 2 5 3 4 2 5 3	0 2 5 3 4 2 5 3 4 2 5 3 4 2 5 3 4 2 5 3 4 2 5 3
mid. mid. mid. -1 +1 -1 +2 +2 eos +2 -2 -1 +2 +1 mid. +1 -3	0 8	0 8
+2 mid. -2 eos +2 +3 +2 +3 -1 fin. rep. fin. -2 eos -3 mid. -3	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2	0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2
mid. mid. -2 fin. -1 ini. eos -1 eos -1 -1 rep. -1 mid. -3	0 7 6	0 7 6
+2 mid. mid. +3 eos -2 -2 -3 +1 eos +2 rep. -1 +1 -1	0 2 7 4	0 2 7 4
+1 mid. -1 eos rep. rep. eos eos -3 -1 -1 -1	0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5	0 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
mid. +3 +1 +1 eos eos +3 ini. eos -1 fin. mid. -1 -2	0 6 9 8	0 6 9 8
+3 +2 +2 -3 +1 ini. -2 ini. ini. ini. -1 -2 +2 eos +1 mid. -3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3	0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3
+2 +1 +3 +2 eos fin. fin. +1 eos -3 rep. -2 eos -2 eos mid. -3 mid.	0 2 5 17 8	0 2 5 17 8
+2 -1 mid. +3 eos -2 -1 ini. +3 +2 -1 fin. -1 -3 -1 mid. -2	0 2 8 11 16 14 13 10 9 11 16 14 13 10 9 11 16 14 13 10 9 11 16 14	0 2 8 11 16 14 13 10 9 11 16 14 13 10 9 11 16 14 13 10 9 11 16 14
mid. +1 mid. rep. +3 +1 eos fin. eos +2 rep. +3 +1 +2 -2 fin. +1 mid. -3	0 9 11 14 12 13 15 18 15 18 15 18 15 18 15 18 15 18 15 18 15 18 15 18	0 9 11 14 12 13 15 18 15 18 15 18 15 18 15 18 15 18 15 18 15 18 15 18
+1 -1 +3 eos ini. -1 fin. ini. +3 +2 mid. -1 mid.	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1	0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
mid. mid. -2 eos ini. eos rep. fin. +3 fin. eos rep. ini. +2 +3 mid. -3 -2	0 8 11 14 17 15 8 11 14 17 15 8 11 14 17 15 8 11 14 17 15 8 11 14	0 8 11 14 17 15 8 11 14 17 15 8 11 14 17 15 8 11 14 17 15 8 11 14
mid. +2 mid. +2 -2 rep. -2 +1 eos +3 rep. -1 mid. mid. -3	0 7 8	0 7 8
+3 mid. mid. rep. fin. rep. -3 -3 -3 eos ini. -1 +1 mid.	0 3 6 3 0 3 6 3 0 3 6 3 0 3 6 3 0 3 6 3 0 3 6 3	0 3 6 3 0 3 6 3 0 3 6 3 0 3 6 3 0 3 6 3 0 3 6 3
+2 mid. mid. -3 rep. eos +3 -3 -1 +2 +3 -1 rep. +1 -2 -3 -3	0 2 8 7 4 1 8 7 4 1 8 7 4 1 8 7 4 1 8 7 4 1 8 7	0 2 8 7 4 1 8 7 4 1 8 7 4 1 8 7 4 1 8 7 4 1 8 7
mid. +3 +2 -3 eos eos eos +1 +3 -2 -3 +1 -2	0 6	0 6
+1 +3 mid. -2 -2 +2 +3 rep. ini. fin. +1 -1 -2 -3 -2 mid.	0 1 4 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7	0 1 4 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
mid. +1 +1 rep. eos +1 +1 -1 ini. +2 -3 -1 -2 eos +1 -2 mid.	0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8	0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8
+2 +3 mid. ini. fin. -3 -1 +1 mid. -2 +1 +1 eos +1 mid. mid.	0 2 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8	0 2 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8 7 8
mid. +3 +3 fin. -1 +1 +3 +3 ini. eos eos mid. mid. -1	0 6 9	0 6 9
mid. mid. -2 -3 -3 -3 +2 +3 -1 eos +3 ini. +2 eos ini. eos mid. mid. -1	0 9	0 9
mid. +1 -2 -3 +2 -1 -3 eos eos rep. eos +1 +3 mid. mid. mid.	0 7	0 7
mid. -1 +1 ini. eos -1 -2 -2 eos -3 eos +2 -3 -3 mid.	0 7 5 4	0 7 5 4
+1 +1 mid. -1 -3 eos +2 +3 ini. ini. eos ini. rep. mid. mid. mid.	0 1 2 7 10	0 1 2 7 10
mid. mid. -2 eos fin. fin. +2 +2 eos rep. eos ini. ini. -1 +2 eos mid. mid. mid.	0 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9	0 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
mid. mid. mid. +1 +1 eos -1 -3 +2 +3 eos eos -2 mid. mid.	0 7 4 5	0 7 4 5
